,year,iso_a3,country_name,local_price,dollar_ex,dollar_price,big_mac_index,relative_PPP,GDP per capita,Curr Acc Balance,GGB,labor comp per capita,big_mac_affordability
163,2008,CHE,Switzerland,6.5,1.02215,6.359144939588123,78.12730923216034,0.13225827268720805,54096.80786,1.623289679,1.92330868877306,65.45534133911133,23.306660549672916
164,2008,CHL,Chile,1550.0,494.65,3.13352875770747,-12.226085218278138,93.74948310559348,16501.80988,-3.72889127,4.66751101735819,43.09290647506714,14.427963335646487
165,2008,CHN,China,12.5,6.834,1.8290898448931812,-48.76499033912658,9.485253471206063,7574.224455,9.154122986,1.47446608963785,55.207616090774536,11.345150668596164
166,2008,CZE,Czech Republic,66.08,14.49795,4.557885770057146,27.671870309723978,37.04366222901183,27974.48713,-1.861336899,-1.96420355886674,51.74509882926941,16.81534693051111
167,2008,DNK,Denmark,28.0,4.7044,5.9518748405747814,66.71918320937765,17.22509778080095,41278.32683,2.946877469,3.17390813019585,64.93507027626038,19.00095506252955
168,2008,GBR,Britain,2.29,0.501039657,4.5704965026351205,28.025112118630837,-2.229442274547972,36863.58476,-3.876026921,-5.09522427493445,59.515076875686646,22.097407266783303
169,2008,HUN,Hungary,670.0,144.2578,4.644462899059877,30.096999973666037,86.4098100131091,20727.88997,-7.024499975,-3.78141460097503,59.53724980354309,12.227192008645536
170,2008,IDN,Indonesia,18700.0,9152.0,2.043269230769231,-42.76556776556776,99.45721665302781,7710.666304,0.024693325,-1.654320673156246,45.42015492916107,10.338878912051571
171,2008,JPN,Japan,280.0,106.855,2.6203734032099573,-26.60018478403481,72.99463857810264,35273.79115,2.782942348,-4.10962900877149,56.47484064102173,36.88043985648972
172,2008,KOR,South Korea,3200.0,1018.05,3.1432640832964984,-11.953387022507044,96.87444654293041,29946.07749,0.167376559,2.13128126309059,51.696741580963135,26.10154468210145
173,2008,MEX,Mexico,32.0,10.1685,3.1469734965825835,-11.849481888443037,21.85835341167986,14924.82161,-1.514250303,-0.934756000041571,35.892659425735474,12.993411690178512
174,2008,NZL,New Zealand,4.9,1.3177,3.7186005919405023,4.162481566960863,1.1262148789890354,29827.14255,-7.709481547,0.312841198272494,56.258344650268555,21.97552459498742
175,2008,POL,Poland,7.0,2.03145,3.4458145659504296,-3.478583586822692,3.3216686299528697,18303.35292,-6.991260319,-3.60610188002063,58.587414026260376,14.552777412655187
176,2008,RUS,Russia,59.0,23.2336,2.5394256593898494,-28.867628588519622,35.50979518277368,20163.60942,6.257977907,-0.32555174070254783,52.859628200531006,21.75403927655036
177,2008,SWE,Sweden,38.0,5.96085,6.374929749951769,78.56946078296272,22.916717572498722,42158.2957,7.881485666,1.9209595537025,53.74698042869568,18.118188675078947
178,2008,USA,United States,3.57,1.0,3.57,0.0,0.0,48382.55845,-4.734135671,-7.34253610494126,60.40886044502258,37.13023939986954
179,2008,ZAF,South Africa,16.95,7.56325,2.2411000561927743,-37.22408806182705,12.577084175978815,12845.72618,-5.186166646,-1.73786007379289,51.55150294303894,15.70379254550208
180,2009,AUS,Australia,4.34,1.2869,3.3724454114538815,-5.533741976081741,0.9273093622255301,40281.79967,-5.268980834,-5.64459058469918,57.71031379699707,32.724353257574016
181,2009,BRA,Brazil,8.03,1.9971,4.020830203795503,12.628297025084123,3.711163377029062,13269.12211,-1.585417927,-4.47642485066388,56.24669790267944,9.041356476869616
182,2009,CAN,Canada,3.89,1.16085,3.3509928069948747,-6.13465526625,0.5188249042305568,38865.41346,-2.966282423,-3.88135176862462,67.25448369979858,31.775832105532977
183,2009,CHE,Switzerland,6.5,1.08605,5.984991482896736,67.64682024920829,0.48357607239743117,53354.00464,6.308762332,0.494047129085824,68.06128025054932,24.42365299863941
184,2009,CHL,Chile,1750.0,548.55,3.19022878497858,-10.637849160263857,94.42214979540657,16159.60715,1.867873232,-4.04397595174881,43.96144151687622,13.877655580637963
185,2009,CHN,China,12.5,6.8327,1.8294378503373483,-48.75524228746924,9.48494413303347,8307.849519,4.768144371,1.13923709470136,55.2654504776001,12.441653349801928
186,2009,CZE,Czech Republic,67.92,18.66155,3.6395690604478195,1.9487131778100686,38.28039003070044,27761.50915,-2.34761966,-5.41134758947177,52.05227732658386,20.89778430216784
187,2009,DNK,Denmark,29.5,5.3375,5.526932084309133,54.81602477056398,18.512021556518043,40331.40688,3.524908301,-2.79814242201751,67.17942357063293,19.992466609890876
188,2009,GBR,Britain,2.29,0.620886626,3.688274000606352,3.3129972158641996,-1.366970378928881,35212.42048,-3.207662438,-9.98593557336621,60.01129150390625,26.156512466495784
189,2009,HUN,Hungary,720.0,199.1577,3.615225522287112,1.2668213525801608,87.36399688752596,20729.78393,-0.680348472,-4.74814130303511,59.13692116737366,15.70965026254095
190,2009,IDN,Indonesia,20900.0,10200.0,2.049019607843137,-42.604492777503154,99.5140522875817,8021.748065,1.969770562,-1.654320673156246,46.62141501903534,10.7258085158288
191,2009,JPN,Japan,320.0,92.565,3.4570301949981097,-3.164420308176197,75.36737376309569,33547.28342,2.754095835,-9.69302442485772,57.40921497344971,26.586509330242293
192,2009,KOR,South Korea,3400.0,1314.5,2.586534804108026,-27.548044702856412,97.06895614845405,29508.38151,3.505258198,-1.27621266461122,51.13298296928406,31.256057610713135
193,2009,MEX,Mexico,33.0,13.8104,2.389503562532584,-33.06712709992762,23.015410855238656,14547.64458,-0.861766866,-3.08037947252433,39.42110240459442,16.679849788927523
194,2009,NZL,New Zealand,4.9,1.59235,3.0772129242942823,-13.803559543577526,1.7376425888519718,30681.24454,-2.480107796,-2.96056220600496,56.306010484695435,27.316343160899635
195,2009,POL,Poland,7.6,3.15525,2.4086839394659694,-32.52986163960869,4.824643178934972,19239.92847,-4.221154585,-7.25205444507206,56.01898431777954,21.884204868409338
196,2009,RUS,Russia,67.0,32.7959,2.042938294116033,-42.77483769983101,38.89644413525987,19389.94118,4.12087479,-0.32555174070254783,56.88903331756592,26.003294702316992
197,2009,SWE,Sweden,39.0,7.90915,4.93099764197164,38.12318324850532,24.51007363886932,40279.4616,5.93722789,-0.836294624004128,54.91797924041748,22.379789512724976
198,2009,USA,United States,3.57,1.0,3.57,0.0,0.0,47099.98047,-2.628124854,-13.0999306744471,59.113609790802,36.145950247496266
199,2009,ZAF,South Africa,17.95,8.2805,2.1677434937503772,-39.27889373248242,13.38046333721884,12568.4536,-2.38458919,-3.85420450879439,52.24776268005371,15.884775828564889
200,2010,AUS,Australia,4.35,1.113636289,3.9061227107695298,6.821951985803998,0.42537354023044543,39336.66348,-3.896363502,-4.56111793655115,57.49547481536865,27.590449339952155
201,2010,BRA,Brazil,8.455,1.749125,4.833845494175659,32.19267532532306,3.338854368931208,14299.55514,-3.587268878,-2.95999816770964,55.24567365646362,8.104699135391234
202,2010,CAN,Canada,4.145,1.0395750000000001,3.987206310271023,9.039370386128232,0.15151345693886067,40099.44824,-3.596185671,-4.73755858174554,65.09516835212708,27.553503249730166
203,2010,CHE,Switzerland,6.5,1.041,6.243996157540827,70.75650386031234,0.24037919479734582,54858.44808,13.54708808,0.35122697439522,66.28134846687317,24.070661517926233
204,2010,CHL,Chile,1675.0,513.375,3.2627221816411005,-10.773322284690657,94.18238184892162,18161.80924,1.404238627,-0.169286702478715,43.96144151687622,15.250572592246982
205,2010,CHN,China,12.85,6.80205,1.8891363633022396,-48.33720063659952,9.71277238519961,9253.765188,3.906751888,2.2360497093924,54.82550859451294,13.420302435272193
206,2010,CZE,Czech Republic,67.64,18.978825,3.5639719529528304,-2.534951145434672,38.222398023769486,27881.968,-3.516146056,-4.15200094167854,52.28997468948364,21.433657288286902
207,2010,DNK,Denmark,29.72,5.4878,5.415649258354896,48.10344371745856,18.736008897352068,43003.05459,6.537677019,-2.71027147514494,64.1318678855896,21.75484088746124
208,2010,GBR,Britain,2.29,0.6405641255,3.5749738532617843,-2.234078757755853,-1.2562067193878037,36576.58654,-3.085011363,-9.19541370615837,59.92808938026428,28.03092560958326
209,2010,HUN,Hungary,730.0,204.309975,3.573002248177065,-2.2879968548791707,87.52132503034011,21751.83384,0.258370513,-4.42504485903087,57.206034660339355,16.678989033794537
210,2010,IDN,Indonesia,21840.0,9191.5,2.3761083609856932,-35.01982604118523,99.53338145687792,8505.748148,0.681277284,-0.339626135746115,46.58448100090027,9.807389244611121
211,2010,JPN,Japan,320.0,89.36000000000001,3.581020590868397,-2.068716744805399,75.33785224026943,35335.37351,3.835478963,-9.07583042450843,56.109994649887085,27.033980966212333
212,2010,KOR,South Korea,3400.0,1172.475,2.899848610844581,-20.696938624154438,97.06000432540445,31736.62844,2.443082516,0.882973015803889,49.587032198905945,29.9842090493062
213,2010,MEX,Mexico,32.0,12.797875000000001,2.50041510797691,-31.620370790586804,22.348170372744764,15255.01905,-0.456603645,-2.97155291159784,38.07435631752014,16.715053675044416
214,2010,NZL,New Zealand,4.95,1.3748038299999998,3.600513682013819,-1.535633121843405,1.2858373682574378,31222.45448,-2.340594853,-7.05266988620157,56.88426494598389,23.75799086819131
215,2010,POL,Poland,8.2,3.016275,2.71858500965595,-25.65401067147147,5.0660027637190845,21072.52658,-5.556086074,-7.40086699049794,56.34928345680237,21.236396628830438
216,2010,RUS,Russia,70.5,30.185125,2.33558747893209,-36.12796319858131,39.979127578338954,20490.12672,4.423334469,-0.32555174070254783,53.70755195617676,24.035637280055962
217,2010,SWE,Sweden,43.7,7.227824999999999,6.046078868816,65.34399824316061,26.203146229077245,42223.91967,5.888480316,-0.090077711964553,53.20724844932556,19.133387805323828
218,2010,USA,United States,3.6566666665,1.0,3.6566666665,0.0,0.0,48466.6576,-2.881540026,-12.3800089972935,58.79995822906494,36.313226060270765
219,2010,ZAF,South Africa,18.2,7.4205000000000005,2.452664914763156,-32.92621016750377,13.322618515428802,12912.12503,-1.299014153,-3.27877971325556,52.82972455024719,14.42336651890938
220,2011,AUS,Australia,4.56,0.922381589,4.943724001412174,21.6168266030055,-0.3669892897974123,42003.15806,-3.178403636,-4.61486967630437,57.54212737083435,23.27742109733295
221,2011,BRA,Brazil,9.5,1.5416,6.162428645563051,51.597260653457575,3.048010369348812,15040.06109,-2.923671607,-2.53894655448268,55.701667070388794,6.686592120070368
222,2011,CAN,Canada,4.73,0.94585,5.000792937569383,23.020736471571524,-0.2585629118393796,41666.70763,-2.774006026,-3.30873255346625,63.958919048309326,22.827452525028523
223,2011,CHE,Switzerland,6.5,0.80615,8.063015567822365,98.35216649009506,-1.4676202514763992,57987.50203,6.787159457,0.677588573279933,67.25530624389648,19.703529931078823
224,2011,CHL,Chile,1850.0,462.75,3.997839005942734,-1.652176975578512,94.66677748687474,20342.56148,-2.708988895,1.28514863105417,43.96144151687622,13.940792780259162
225,2011,CHN,China,14.65,6.445,2.2730799069045773,-44.08167510689848,10.795394760658894,10292.94048,1.802248021,1.53128701426937,54.99829053878784,12.406003346318201
226,2011,CZE,Czech Republic,69.32,17.0219,4.07240084831893,0.1820626892725663,38.53508100146531,29001.36804,-2.18679184,-2.70035149839144,52.36197113990784,19.510801075025338
227,2011,DNK,Denmark,28.5,5.19845,5.482403408708365,34.86847253895115,17.912526530188046,44403.38484,6.593530929,-2.05576661478475,63.71835470199585,22.189740535592215
228,2011,GBR,Britain,2.39,0.614137444,3.8916369997462654,-4.2647724539664145,-1.4665856038150846,37379.29097,-1.903390504,-7.43589881815552,59.689098596572876,26.315151275116733
229,2011,HUN,Hungary,760.0,188.0724,4.040996977759629,-0.5904802519156593,87.90220965374888,23038.80802,0.624334161,-5.20927605732607,57.17163681983948,15.619913184789647
230,2011,IDN,Indonesia,22534.0,8523.0,2.643904728382025,-34.95929327473494,99.54650567849968,9095.741723,0.188703953,-1.03515878875231,45.91916799545288,9.425392704008797
231,2011,JPN,Japan,320.0,78.365,4.083455624322083,0.45401289845221626,75.21822485135188,36214.43977,2.079153288,-8.98552595050466,57.34527111053467,24.297470655616866
232,2011,KOR,South Korea,3700.0,1056.2,3.503124408256012,-13.822277779679915,97.27623356820378,32546.75365,1.327632784,0.983334595689424,50.37407875061035,25.45418823038134
233,2011,MEX,Mexico,32.0,11.67075,2.7418974787395842,-32.548647509481334,22.165229182773043,16520.25922,-1.00733337,-5.29719477091961,36.78421080112457,16.50717596676498
234,2011,NZL,New Zealand,5.1,1.156069364,4.41150000061761,8.52398525504574,0.6550903895170215,32701.3786,-2.865769455,-4.26770097406408,56.47602677345276,20.308923964558264
235,2011,POL,Poland,8.63,2.7968,3.0856693363844396,-24.091775242695224,5.103866946161798,22827.69814,-5.365499131,-4.96725445311966,55.518126487731934,20.268418913935776
236,2011,RUS,Russia,75.0,27.7525,2.7024592379064947,-33.518837935879596,41.312880435482,22798.67443,4.754519891,2.95333242900712,54.70338463783264,23.113067109354336
237,2011,SWE,Sweden,48.4,6.3352,7.639853516858189,87.9422759374708,27.46640598594462,44608.58026,5.476158204,-0.337615899546796,53.70020866394043,15.997072210073137
238,2011,USA,United States,4.065,1.0,4.065,0.0,0.0,49882.55813,-2.929352576,-10.9559947540121,59.26562547683716,33.6198137323291
239,2011,ZAF,South Africa,19.45,6.76885,2.8734570865065705,-29.31224879442632,13.877390467554147,13393.76689,-2.019667384,-2.47502372796199,53.26507091522217,12.770419271525373
240,2012,AUS,Australia,4.68,0.9733317545,4.808226977454479,12.806684030782932,-0.12249424670852013,42836.67186,-4.169579902,-2.84701006343177,58.24652910232544,24.408320441654713
241,2012,BRA,Brazil,10.165,1.923575,5.284431332284938,23.97900065421359,4.430235254132493,15046.29018,-3.424900015,-2.317914080868,56.582051515579224,7.800785028669016
242,2012,CAN,Canada,4.925000000000001,1.0202,4.827484806900609,13.258495455583507,0.09293799675901077,42290.96541,-3.532247677,-2.52451700716013,65.05615711212158,24.001247708104856
243,2012,CHE,Switzerland,6.5,0.97285,6.681400010279077,56.75353584115557,-0.1703286481493682,59933.59868,9.446492605,0.233298220141595,68.09622049331665,24.57593318265037
244,2012,CHL,Chile,2050.0,499.55,4.1036933239915925,-3.722507625081106,95.15796775237249,21507.69257,-4.431739148,0.542586918313817,43.96144151687622,14.359061574799197
245,2012,CHN,China,15.525,6.352,2.444112090680101,-42.65824353925757,11.322993213001427,11168.6973,2.524448448,1.31464630324186,56.03400468826294,12.51954474658196
246,2012,CZE,Czech Republic,70.275,20.706674999999997,3.393833148006622,-20.3766657906272,39.278324388191685,29254.73127,-1.5122723,-3.8971002555203,53.2808780670166,23.616349180868784
247,2012,DNK,Denmark,30.0,5.998475,5.001271156418923,17.33572847950253,19.22979141813929,44803.96824,6.254334947,-3.49044439711785,62.98593878746033,24.543879761500822
248,2012,GBR,Britain,2.59,0.64875993,3.99223176437546,-6.337527464234349,-1.3668308454775906,38514.02617,-3.477647266,-8.0866526660683,59.128981828689575,26.430800150280177
249,2012,HUN,Hungary,737.5,241.954675,3.048091548551397,-28.48817207951938,87.69575026285953,23275.23186,1.544089096,-2.32358584062217,58.90500545501709,20.920552255345978
250,2012,IDN,Indonesia,23367.0,9321.25,2.5068526216977336,-41.186276576879145,99.56318723048666,9713.900487,-2.660273604,-1.34336536263517,45.93733251094818,10.616270681982583
251,2012,JPN,Japan,320.0,77.57,4.125306175067681,-3.215444611255691,75.2082604345077,37605.97426,0.958442611,-8.1964782635366,56.98697566986084,24.97513204921404
252,2012,KOR,South Korea,3700.0,1154.875,3.2038099361402748,-24.834834783071457,97.28411026483842,33557.12872,3.816453798,1.0179351402954,50.85257291793823,28.696252521666054
253,2012,MEX,Mexico,37.0,13.6857,2.7035518826220066,-36.5714795882561,25.0339037353124,17162.92737,-1.55132485,-4.72690618652223,36.17641627788544,17.392571277868125
254,2012,NZL,New Zealand,5.1,1.2667810679999998,4.025952178186484,-5.546406728045373,1.0219294213258945,32988.60976,-3.908650838,-2.34822910583984,56.31881356239319,22.449286222727913
255,2012,POL,Poland,9.1,3.4904,2.607151042860417,-38.83315715095822,5.951282270522074,23745.6978,-4.050560753,-3.79077293799224,55.69058656692505,24.953178865307848
256,2012,RUS,Russia,78.0,32.267275,2.417309797620035,-43.28705699143115,42.46218550695504,24303.47341,3.227927656,1.75376671374955,55.09600043296814,27.545024937676768
257,2012,SWE,Sweden,40.486509935,6.95575,5.82058152391906,36.557717412866594,24.675627878520224,45432.43197,5.505562042,-1.11343955228386,55.44601082801819,21.384876381278783
258,2012,USA,United States,4.262359999999999,1.0,4.262359999999999,0.0,0.0,51602.93105,-2.58141514,-9.18706771330327,59.5092236995697,33.16892362157848
259,2012,ZAF,South Africa,19.95,8.29935,2.403802707440944,-43.603949280658036,14.627926046318512,13215.70868,-4.683736434,-3.59616464424154,53.70960831642151,15.06255938934432
260,2013,AUS,Australia,4.8675,1.024476739,4.751205971500344,6.480786558819918,0.11089615800858785,45906.44004,-3.255308103,-2.78301689090071,58.20971727371216,26.47139891580485
261,2013,BRA,Brazil,11.625,2.1319999999999997,5.452626641651033,22.20054804974827,5.529561799192804,15588.72613,-3.234783523,-3.30893861695669,57.031404972076416,7.832709172876121
262,2013,CAN,Canada,5.470000000000001,1.027075,5.325803860477571,19.358282407313276,0.1367176823005879,44298.57873,-3.146875451,-1.49475856710511,64.96884822845459,22.78829117683742
263,2013,CHE,Switzerland,6.5,0.9398500000000001,6.915997233601106,54.99661132138209,-0.39060773108085106,62225.08727,10.11918925,-0.428613530822639,68.4298038482666,24.650051958149422
264,2013,CHL,Chile,2025.0,489.9525,4.133053714390681,-7.372820071784991,95.09962100167574,22439.27325,-4.763699228,-0.534483780175692,43.96144151687622,14.874585526156771
265,2013,CHN,China,16.0,6.17725,2.5901493382977865,-41.951340248955304,11.560216087674323,11872.49738,1.54856488,0.648948562069282,57.11438059806824,12.558113774076197
266,2013,CZE,Czech Republic,70.39,19.538875,3.602561559966989,-19.26184829012596,39.19680640884618,30818.10816,-0.522421129,-1.28388671363478,53.051549196243286,23.436982723445695
267,2013,DNK,Denmark,28.5,5.649275,5.044895141411951,13.06274785529462,18.25299988995179,46726.85414,7.766838829,-1.2356471875801,62.83210515975952,25.375904726916463
268,2013,GBR,Britain,2.69,0.651177231,4.130979819225282,-7.419298795245277,-1.4032328554146287,40218.74726,-4.776979551,-5.46779280095697,59.552931785583496,26.6736593930393
269,2013,HUN,Hungary,845.0,222.96567499999998,3.7898210116871134,-15.065117222405977,89.01695015749344,24556.71535,3.437639657,-2.59655900859683,57.4850857257843,17.75246693295164
270,2013,IDN,Indonesia,27939.0,9866.25,2.8317749904979097,-36.536190989296415,99.63325448485861,10067.46574,-3.189964829,-2.07406422327615,46.118760108947754,9.740215239685577
271,2013,JPN,Japan,320.0,95.58500000000001,3.3478056180363023,-24.971264644632363,75.39337961475326,39402.0251,0.889785416,-7.61141229241719,56.298792362213135,32.24522747588613
272,2013,KOR,South Korea,3800.0,1110.5875,3.4216124348599273,-23.31715662323236,97.34816378372153,34244.31214,5.636064381,1.28341250454502,51.14167332649231,27.41983057590646
273,2013,MEX,Mexico,37.0,12.839775,2.881670434256052,-35.41796834667951,24.903890193973684,17373.89746,-2.472690293,-4.54687794920237,37.61442005634308,16.518099537909773
274,2013,NZL,New Zealand,5.35,1.2408869405,4.311432271053061,-3.375121564801664,0.9858260360198755,36242.62123,-3.057464071,-0.724414928348053,56.40583038330078,23.030595505720164
275,2013,POL,Poland,9.149999999999999,3.22875,2.8339140534262484,-36.48825177039608,5.786611036714385,24567.50617,-1.816641951,-4.22511604859102,55.650752782821655,23.75098002736358
276,2013,RUS,Russia,79.94,31.49195,2.538426486768841,-43.11051750771936,43.01521257821005,26073.87453,1.45817187,-0.567405880547197,57.178795337677,28.141556612837487
277,2013,SWE,Sweden,41.084650690000004,6.55375,6.268876702651155,40.49378750207442,24.677223083500586,46312.39238,5.232062108,-1.46261606086425,55.86293339729309,20.240191793987695
278,2013,USA,United States,4.46203125,1.0,4.46203125,0.0,0.0,53106.53677,-2.022389335,-5.80240715598156,59.30569767951965,32.6078758443699
279,2013,ZAF,South Africa,21.7,9.547125000000001,2.2729355696086513,-49.06051880276161,15.963076771069307,13606.9429,-5.338372748,-3.5633228851816,54.379814863204956,16.401386873828994
280,2014,AUS,Australia,5.074999999999999,1.0941187165,4.638436326392923,-1.510685809527923,0.415478157132597,46880.89518,-3.093746222,-2.23729937093667,59.60260033607483,27.69054044818821
281,2014,BRA,Brazil,12.7,2.2916499999999997,5.5418584862435365,17.671948743818476,6.351500899517713,15718.56495,-4.139961508,-5.87713725998464,56.81036114692688,7.770779714737892
282,2014,CAN,Canada,5.59,1.089575,5.130440768189431,8.93619254373965,0.4352298814381746,45753.75055,-2.318921377,0.174896160104426,64.18065428733826,24.43313292107543
283,2014,CHE,Switzerland,6.33,0.9062250000000001,6.985020276421418,48.31503727168136,-0.6160258407048037,64103.01045,7.454730129,-0.244464252811588,68.2918131351471,25.143046006211453
284,2014,CHL,Chile,2050.0,553.0450000000001,3.7067508068963644,-21.293444782478556,95.17643019502809,22786.64277,-2.005591674,-1.52571929497611,43.96144151687622,16.842016506160576
285,2014,CHN,China,16.75,6.1248000000000005,2.7347831765935213,-41.9315259347768,12.004468371226107,12480.33853,2.253281048,0.603405530864029,57.8006386756897,12.50289551070031
286,2014,CZE,Czech Republic,70.45,20.335749999999997,3.464342352753157,-26.440576428263817,39.299300467730625,32502.47535,0.218629355,-2.07549140933957,51.6910195350647,25.70412176512099
287,2014,DNK,Denmark,28.5,5.5201,5.162949946558939,9.626469709837648,18.161128446257635,47901.44736,8.882124143,1.14442765256798,62.064749002456665,25.41896463080375
288,2014,GBR,Britain,2.84,0.594897302,4.773933232596842,1.3663607699456515,-1.8805262860723864,41580.60249,-5.099862711,-5.49728648165777,58.495962619781494,23.862809412343704
289,2014,HUN,Hungary,860.0,225.70159999999998,3.810340733074112,-19.093888710481764,89.18642284030479,25699.7505,1.137382715,-2.77395224110578,56.27790093421936,18.478734652598916
290,2014,IDN,Indonesia,27939.0,11822.5,2.363205751744555,-49.82134120157288,99.63492561877476,10278.17731,-3.088169076,-1.8583922108027,46.375057101249695,11.91575886679493
291,2014,JPN,Japan,340.0,102.8875,3.30458024541368,-29.832853324673415,76.52168630786052,39555.41201,0.74232205,-5.61611068385212,56.49161338806152,32.794177704906325
292,2014,KOR,South Korea,3900.0,1045.525,3.730183400683867,-20.79589346788937,97.4067454149829,35324.49767,5.593787026,1.21232002300297,51.817864179611206,25.944956393696344
293,2014,MEX,Mexico,39.5,13.132650000000002,3.007770708882061,-36.135099521706735,26.159304151339025,18056.78981,-1.933538468,-4.22302456040569,37.41915225982666,16.44761579318859
294,2014,NZL,New Zealand,5.6,1.1778726355,4.754334069084501,0.9502058338406005,0.8008200103366466,37293.35679,-3.09166874,0.245720525816953,54.80015277862549,21.490618614911504
295,2014,POL,Poland,9.2,3.0699,2.996840287957262,-36.36718843808813,5.680549186852322,25475.50469,-2.619834109,-3.64576705601305,55.54094910621643,23.289830806382078
296,2014,RUS,Russia,89.0,34.38825,2.588093316757904,-45.046235866591566,45.72058554668894,25761.64802,2.792909282,-2.24738838263604,58.560311794281006,27.27098637906003
297,2014,SWE,Sweden,40.7,6.654575,6.116093063794457,29.864844312016636,24.57989121265497,47184.66913,4.209427162,-1.52457090762461,55.43705224990845,21.136543339219127
298,2014,USA,United States,4.7095833334999995,1.0,4.7095833334999995,0.0,0.0,55049.98833,-2.110883463,-5.18710224847609,59.427058696746826,32.02446483169687
299,2014,ZAF,South Africa,24.0,10.696075,2.243813735412289,-52.356427808555964,17.545311503699768,13602.10264,-4.812432595,-3.83672083394527,55.23406267166138,16.608345889855933
300,2015,AUS,Australia,5.3,1.2892398919999999,4.11094943065879,-14.176421071841538,1.1292028198871886,46248.61646,-4.217495101,-2.22284019728016,60.40282845497131,30.82220795556465
301,2015,BRA,Brazil,13.5,2.8725500000000004,4.699657099093139,-1.8860730878259013,7.7536060800941495,14744.11363,-3.040102904,-7.75095913180372,58.119797706604004,8.59527216800741
302,2015,CAN,Canada,5.775,1.259125,4.586518415566365,-4.248049779407825,1.1235940292447506,44670.08054,-3.513987167,-0.061845591002195,67.02593564987183,26.68337314116231
303,2015,CHE,Switzerland,6.5,0.907225,7.16470555815812,49.5763164542405,-0.6241366743268735,66020.20434,9.450987102,0.539275975996689,68.867427110672,25.24559742143582
304,2015,CHL,Chile,2100.0,634.9675,3.3072558831751233,-30.954992000519344,95.30421564167386,22698.54566,-2.351295945,-2.05906687938438,43.96144151687622,18.803442650184017
305,2015,CHN,China,17.1,6.21035,2.7534680009983337,-42.51632565765483,12.251521775407062,12897.50229,2.649016055,-0.609837070967581,58.31686854362488,12.833133597164382
306,2015,CZE,Czech Republic,70.225,24.417749999999998,2.8759816117373633,-39.95863023512811,39.5647045899619,33899.28657,0.44952574,-0.64381765122764,51.255863904953,32.293237671266716
307,2015,DNK,Denmark,34.545,6.614224999999999,5.222834118887701,9.036202899534462,21.793575295337842,49045.33919,8.244292051,-1.32962984181145,61.91054582595825,25.727562706890374
308,2015,GBR,Britain,2.89,0.65102266,4.439169598182651,-7.324225507669091,-1.5056561358564007,42912.87509,-5.162596513,-4.50741314129925,58.50751996040344,26.484575142759194
309,2015,HUN,Hungary,880.0,277.135625,3.1753405936172947,-33.7089646426452,89.47190402105946,26806.59525,2.336481675,-2.0034189543922,55.08677363395691,23.12908632855162
310,2015,IDN,Indonesia,29219.5,12912.25,2.2629286143003737,-52.75723143423019,99.65121189442418,10247.20634,-2.035041922,-2.55379820370968,46.375057101249695,12.406285262554773
311,2015,JPN,Japan,370.0,120.85,3.061646669424907,-36.082532997392335,78.07199007033512,40898.80697,3.070279659,-3.67784610700882,55.57188391685486,36.598451109400216
312,2015,KOR,South Korea,4200.0,1113.4,3.772229207831866,-21.247824471151024,97.58669234400392,37902.4004,7.171545825,1.18041370299183,52.15386152267456,27.528070844983695
313,2015,MEX,Mexico,49.0,15.183625,3.2271608393911206,-32.62712235091606,30.720026282287836,18301.50047,-2.652063762,-5.16765515728037,37.7999871969223,15.537216666133839
314,2015,NZL,New Zealand,5.9,1.4111880735,4.18087433616622,-12.716610935987049,1.6233481244889332,37479.68298,-2.631610575,0.036954648703689,54.69995737075806,24.56042796375061
315,2015,POL,Poland,9.399999999999999,3.7401,2.5133017833747755,-47.53023416754122,6.29497094755505,26862.05252,-0.909772213,-2.59622944047899,54.58492040634155,29.282064304882553
316,2015,RUS,Russia,98.0,61.021,1.6060044902574524,-66.47172254159808,48.68383611603159,24085.32418,4.970892652,-1.39208756736032,57.598525285720825,41.08779890376796
317,2015,SWE,Sweden,42.2,8.357050000000001,5.049628756558834,5.4202245628149015,26.12543688005708,49103.13343,3.316168753,0.012299112539227,54.151451587677,26.641390718118647
318,2015,USA,United States,4.79,1.0,4.79,0.0,0.0,56863.3715,-2.241897475,-4.5985107785484,59.56462621688843,32.52402064803958
319,2015,ZAF,South Africa,25.75,11.94665,2.1554159534262745,-55.00175462575627,18.763088705028803,13701.94539,-4.310286886,-3.68101587041306,56.16903305053711,17.416395360387657
320,2016,AUS,Australia,5.525,1.3757332035,4.01604030922846,-19.437506334434097,1.429954693931808,47255.30701,-3.413143013,-1.58186656844656,58.387696743011475,32.23737427396928
321,2016,BRA,Brazil,14.5,3.6331249999999997,3.991054532943403,-19.938725517684986,9.178118311839823,14256.16339,-1.362996921,-7.15204245175878,58.01931023597717,9.786381410730987
322,2016,CAN,Canada,5.92,1.3561,4.3654597743529235,-12.428088779279356,1.46765504687224,46472.34025,-3.093111447,-0.453312334765877,66.11776351928711,29.165651894217426
323,2016,CHE,Switzerland,6.5,0.99745,6.516617374304476,30.724521049237264,-0.015603168361010713,68105.15498,8.003285567,0.235573891427647,68.83931756019592,28.632871163245948
324,2016,CHL,Chile,2200.0,683.1675,3.220293705423633,-35.400326872143765,95.51216114324245,23437.59253,-1.986144243,-2.64559660277104,43.96144151687622,19.93997695484281
